day,slot_time,slot_name,slot_presentation_count,slot_cross_platform_count,presentation_id,presentation_number,posterboard_number,title,session_title,start,affiliation,products,source_keywords,presentation_url
Apr 20,2:00 PM,Afternoon,52,6,11653,LB237,12,High-resolution spatial transcriptomics identifies unique spatial programs in lung adenocarcinoma from never smokers,Late-Breaking Research: Tumor Biology 1,4/20/2026 2:00:00 PM,"National Cancer Inst. Div. of Cancer Epidemiology & Genetics, Bethesda, MD | Cancer Genomics Research Laboratory, Leidos Biomedical Research, Frederick National Laboratory for Cancer Research, Frederick, MD",Xenium; Visium,Xenium; Xenium + 5K; Visium; 10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/11653
Apr 20,2:00 PM,Afternoon,52,6,8150,3444,16,Spatial profiling of recurrent glioblastoma in a Phase I clinical trial reveals favorable immune remodeling induced by intracerebroventricular CAR T therapy,Microenvironmental Determinants of Therapy Response and Resistance 1,4/20/2026 2:00:00 PM,"Princess Margaret Cancer Centre, University Health Network, Toronto, ON, Canada | Penn Medicine, Philadelphia, PA | Perelman School of Medicine Univ. of Pennsylvania, Philadelphia, PA | CCI, Penn Medicine, Philadelphia, PA | University of Pennsylvania, Philadelphia, PA | Program Director of Translational Research, Abramson Family Cancer Research Inst, University of Pennsylvania, Philadelphia, PA",Visium; CosMx; GeoMx,Visium; CosMx; GeoMx,https://www.abstractsonline.com/pp8/#!/21436/presentation/8150
Apr 20,2:00 PM,Afternoon,52,6,3338,2708,1,Revealing fibroblast-mediated impacts to therapy response through spatially resolved drug response prediction in lung cancer,Integration of Clinical and Research Data,4/20/2026 2:00:00 PM,"University of Minnesota, College of Pharmacy, Minneapolis, MN | University of Minnesota, Minneapolis, MN | Asst. Professor, Dept. of Medicine, University of Minnesota, Minneapolis, MN",Xenium; CosMx,Xenium; 10X; CosMx,https://www.abstractsonline.com/pp8/#!/21436/presentation/3338
Apr 20,2:00 PM,Afternoon,52,6,10028,3951,2,Spatial mapping of B7-H3 mediated cellular plasticity in treatment naive pancreatic cancer,Spatial Proteomics and Transcriptomics 2,4/20/2026 2:00:00 PM,"Univ. of Glasgow, Glasgow, United Kingdom | Glasgow Tissue Research Facility, Univ. of Glasgow, Glasgow, United Kingdom | Erasmus MC, Rotterdam, Netherlands",CosMx; GeoMx,CosMx; GeoMx; Bruker,https://www.abstractsonline.com/pp8/#!/21436/presentation/10028
Apr 20,2:00 PM,Afternoon,52,6,10050,3973,24,A framework for antibody validation via spatial proteo-transcriptomics using the CellScape platform,Spatial Proteomics and Transcriptomics 2,4/20/2026 2:00:00 PM,"Universitätsklinikum Schleswig-Holstein, Kiel, Germany | Bruker Spatial Biology | Canopy Biosciences, St. Louis, CA | Bruker Spatial Biology, St. Louis, CA | Professor, Dept. of Pathology, Christian-Albrechts-University, Kiel, Germany",CosMx; CellScape,CosMx; CellScape; Bruker,https://www.abstractsonline.com/pp8/#!/21436/presentation/10050
Apr 20,2:00 PM,Afternoon,52,6,10032,3955,6,Spatial characterization of tumor-immune interactions in MMR-p and MMR-d among African American colorectal cancer patients using attention-based modeling,Spatial Proteomics and Transcriptomics 2,4/20/2026 2:00:00 PM,"Howard University, Dist. of Columbia, DC | Columbia, New York, NY | Takeda Pharmaceutical Company Ltd., Deerfield, IN | Northwestern University, Chicago, IL | Broad, New York, NY",Xenium,Xenium; Xenium + 5K; 10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/10032
Apr 20,2:00 PM,Afternoon,52,6,2649,2754,18,VGL: Vision-Gene-Language multimodal LLM integrating histopathology and gene expression for cell type classification in lung cancer,Large Language Models in the Clinic,4/20/2026 2:00:00 PM,"Portrai, Inc., Seoul, Korea, Republic of",Xenium; Visium,Xenium; Visium,https://www.abstractsonline.com/pp8/#!/21436/presentation/2649
Apr 20,2:00 PM,Afternoon,52,6,3001,2687,12,First single slide spatially resolved multiomic integration of pancreatic cancer: High-plex proteomic and whole transcriptome analysis,Application of Bioinformatics to Cancer Biology 3,4/20/2026 2:00:00 PM,"Jamieson Spatial Laboratory, The University of Glasgow, Glasgow, United Kingdom | Glasgow Tissue Research Facility, The University of Glasgow, Glasgow, United Kingdom | Department of Pathology, The Queen Elizabeth University Hospital, Glasgow, United Kingdom | Pathology and Clinical Bioinformatics, Erasmus MC, Rotterdam, Netherlands | R&D, Bruker Spatial Biology, Seattle, WA | Translational Cancer Pathology (Edwards Lab), The University of Glasgow, Glasgow, United Kingdom",CosMx,CosMx; Bruker,https://www.abstractsonline.com/pp8/#!/21436/presentation/3001
Apr 20,2:00 PM,Afternoon,52,6,3014,2700,25,SpaceMarkers 2.0: A framework for spatially aware cell-cell communication in spatial transcriptomic data,Application of Bioinformatics to Cancer Biology 3,4/20/2026 2:00:00 PM,"Johns Hopkins University, Baltimore, MD | University of Maryland School of Medicine, Baltimore, MD",Visium,Visium; 10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/3014
Apr 20,2:00 PM,Afternoon,52,6,5309,2823,28,Single-cell RNA-seq reveals insights into the effects of immune checkpoint inhibitors,Immune Checkpoints,4/20/2026 2:00:00 PM,"Pharmacology, Pharmaron, Beijing, China",Chromium,Chromium; 10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/5309
Apr 20,2:00 PM,Afternoon,52,6,3498,3326,1,C-myc driven by differentiation factors in early-onset colorectal cancer (EOCRC),Tumorigenesis Drivers,4/20/2026 2:00:00 PM,"Department of Translational Molecular Medicine, St. John’s Cancer Institute (SJCI), Providence St. John's Health Center (PSJHC), Santa Monica, CA | Department of Surgical Pathology, PSJHC, Santa Monica, CA | Department of Gastrointestinal and Hepatobiliary Surgery, PSJHC, Santa Monica, CA",Xenium,Xenium; 10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/3498
Apr 20,2:00 PM,Afternoon,52,6,8142,3435,7,Spatial transcriptomic profiling reveals distinct tumor microenvironment remodeling patterns associated with immune checkpoint blockade response in lung adenocarcinoma,Microenvironmental Determinants of Therapy Response and Resistance 1,4/20/2026 2:00:00 PM,"Department of Pathology, Seoul National University Bundang Hospital, Seongnam-si, Korea, Republic of | Precision Medicine Center, Seoul National University Bundang Hospital, Seongnam-si, Korea, Republic of",Visium,Visium; 10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/8142
Apr 20,2:00 PM,Afternoon,52,6,2529,3527,3,Clonal evolutionary trajectory of HER2-positive breast cancer with ERBB2 or PIK3CA mutations under neoadjuvant treatment,Tumor Evolution,4/20/2026 2:00:00 PM,"Karolinska Institutet, Stockholm, Sweden",Xenium,Xenium; Xenium + 5K,https://www.abstractsonline.com/pp8/#!/21436/presentation/2529
Apr 20,2:00 PM,Afternoon,52,6,945,3617,3,Immunogenomic alterations driving premalignant lesions to invasive lesions of the head and neck,Metabolism and Microbiome in Cancer Initiation and Prevention,4/20/2026 2:00:00 PM,"The Sidney Kimmel Comprehensive Cancer Center, Johns Hopkins University School of Medicine, Baltimore, MD | Centro de Excelencia en Medicina Traslacional, Universidad de La Frontera, Temuco, Chile | Department of Pathology, College of Medicine, The Ohio State University Wexner Medical Center, Columbus, OH | Department of Otolaryngology-Head and Neck Surgery, OSU Comprehensive Cancer Center, The Ohio State University, Columbus, OH | Department of Dermatology, Johns Hopkins University School of Medicine, Baltimore, MD | Department of Cancer Biology and Genetics, OSU Comprehensive Cancer Center, The Ohio State University, Columbus, OH",Visium,Visium; 10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/945
Apr 20,2:00 PM,Afternoon,52,6,10034,3957,8,Spatially derived transcriptomic predictors of immune checkpoint blockade outcome in advance gastric cancer,Spatial Proteomics and Transcriptomics 2,4/20/2026 2:00:00 PM,"Section Surgical Research, Vanderbilt University Medical Center, Nashville, TN | St. Mary's Hospital Pathology, The Catholic University of Korea, Seoul, Korea, Republic of | Department of Surgery, University of Texas Southwestern Medical Center, Dallas, TX",Visium,Visium; 10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/10034
Apr 20,2:00 PM,Afternoon,52,6,10051,3974,25,Decoding cancer hallmarks through single-cell whole transcriptome imaging in invasive ductal carcinoma,Spatial Proteomics and Transcriptomics 2,4/20/2026 2:00:00 PM,"Bruker Spatial Biology, Seattle, WA",CosMx,CosMx; Bruker,https://www.abstractsonline.com/pp8/#!/21436/presentation/10051
Apr 20,2:00 PM,Afternoon,52,6,11441,LB191,13,Decoding metastasis and therapy resistance in sarcomatoid bladder cancer,Late-Breaking Research: Experimental and Molecular Therapeutics 2,4/20/2026 2:00:00 PM,"Memorial Sloan Kettering Cancer Center, New York, NY",Visium,Visium; 10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/11441
Apr 20,2:00 PM,Afternoon,52,6,11450,LB199,21,High-plex spatial transcriptomics reveals triplatin-induced DNA damage signaling and tumor-fibroblast niche reprogramming in pancreatic cancer PDX models,Late-Breaking Research: Experimental and Molecular Therapeutics 2,4/20/2026 2:00:00 PM,"Dept of Surgery, Massey Comprehensive Cancer Center, Virginia Commonwealth University - VCU, Richmond, VA | Dept of Biostatistics, Massey Comprehensive Cancer Center, Virginia Commonwealth University - VCU, Richmond, VA | Dept of Internal Medicine, Virginia Commonwealth University - VCU, Richmond, VA | Dept of Surgery, Virginia Commonwealth University - VCU, Richmond, VA | Dept of Pathalogy, Massey Comprehensive Cancer Center, Virginia Commonwealth University - VCU, Richmond, VA | Dept of Chemistry, Virginia Commonwealth University- VCU, Richmond, VA",Xenium,Xenium; Xenium + 5K,https://www.abstractsonline.com/pp8/#!/21436/presentation/11450
Apr 20,2:00 PM,Afternoon,52,6,11654,LB238,13,Spatial transcriptomics identifies distinct molecular and immune pathways in endometrial cancer in African American women,Late-Breaking Research: Tumor Biology 1,4/20/2026 2:00:00 PM,"Beckman Research Institute of The City of Hope, Duarte, CA | The City of Hope, Duarte, CA",Visium,Visium; 10X,https://www.abstractsonline.com/pp8/#!/21436/presentation/11654
Apr 20,2:00 PM,Afternoon,52,6,3000,2686,11,Extraction of cellular networks and microenvironmental characteristics in liver cancer tissues using geospatial approaches for therapeutic and diagnostic potential,Application of Bioinformatics to Cancer Biology 3,4/20/2026 2:00:00 PM,"Graduate School of Medicine, Department of Pathophysiology, Osaka Metropolitan University, Osaka, Japan | Graduate School of Medicine, Department of Hepatology, Osaka Metropolitan University, Osaka, Japan | Graduate School of Medicine, Department of Pathology, Osaka Metropolitan University, Osaka, Japan | Graduate School of Medicine, Department of Gastroenterology and Hepatology, Osaka University, Suita, Japan",Visium,Visium,https://www.abstractsonline.com/pp8/#!/21436/presentation/3000
Apr 20,2:00 PM,Afternoon,52,6,3341,2711,4,Large-scale integration of single-nuclei and spatial transcriptomics from the ETOP BEAT-meso trial reveals clinically relevant heterogeneity in malignant pleural mesothelioma,Integration of Clinical and Research Data,4/20/2026 2:00:00 PM,"Biomedical Data Science Center, Lausanne University Hospital; University of Lausanne, Lausanne, Switzerland | Department of Oncology, Lausanne University Hospital; Swiss Cancer Center Leman, Lausanne, Switzerland | Department of Medicine, The Royal Marsden Hospital - NHS Foundation Trust, London, United Kingdom | Department of Oncology, Clatterbridge Cancer Centre NHS, Liverpool, United Kingdom | Department of Medical Oncology, Kent Oncology Centre Maidstone, Kent, United Kingdom | Department of Medical Oncology, Royal Cornwall Hospital, Turuto, United Kingdom | Department of Medical Oncology, Parc Tauli Hospital Sabadell, Sabadell, Spain | Department of Medical Oncology, Kantonsspital Aarau, Aarau, Switzerland | Department of Medical Oncology, ICO Hospitalet (Bellvitge), Barcelona, Spain | Department of Medical Oncology, IRCCS Istituto Tumori Giovanni Paolo II, Bari, Italy | Department of Medical Oncology, Addenbrooke’s Hospital, Cambridge, United Kingdom | Department of Medical Oncology, University Hospital Plymouth, Plymouth, United Kingdom | ETOP Statistical Center, Frontier Science Foundation – Hellas, Athens, Greece | Translational Research Coordination, ETOP IBCSG Partners Foundation, Bern, Switzerland | Pathologist, University of Dublin and St. James's Hospital, Dublin 8, Ireland | VHIO Vall D'Hebron Institute of Oncology, Barcelona, Spain | CHUV Lausanne University Hospital, Lausanne, Switzerland | University Hospital Zürich, Zürich, Switzerland",Xenium,Xenium,https://www.abstractsonline.com/pp8/#!/21436/presentation/3341
Apr 20,2:00 PM,Afternoon,52,6,5147,2905,15,Pancreatic adenocarcinoma immune tumor microenvironment is shaped by differential miRNA expression,Modifiers of Inflammation and the Tumor Microenvironment,4/20/2026 2:00:00 PM,"Department of Surgery, University of Florida College of Medicine, Gainesville, FL",nCounter,nCounter,https://www.abstractsonline.com/pp8/#!/21436/presentation/5147
Apr 20,2:00 PM,Afternoon,52,6,5019,2961,7,Developing ADC-resistant tumor models for efficacy evaluation of next-generation anticancer therapies,Drug Resistance 1: Antibodies and ADCs,4/20/2026 2:00:00 PM,"Crown Bioscience, Inc., San Diego, CA, United States, San Diego, CA",Incucyte,Incucyte,https://www.abstractsonline.com/pp8/#!/21436/presentation/5019
Apr 20,2:00 PM,Afternoon,52,6,4681,3000,22,"Tumor Treating Fields (TTFields) may weaken glioblastoma network connectivity, with implications for malignancy",Molecular Targets 1,4/20/2026 2:00:00 PM,"Department of Neurosurgery, University Hospital Mannheim, Medical Faculty Mannheim, University of Heidelberg and German Cancer Research Center (DKFZ), Mannheim, Heidelberg, Germany | Department of Biosystems Science and Engineering, ETH Zurich, Basel, Switzerland | Molecular Neurogenetics, German Cancer Research Center (DKFZ), Heidelberg, Germany",Visium,Visium,https://www.abstractsonline.com/pp8/#!/21436/presentation/4681
Apr 20,2:00 PM,Afternoon,52,6,5686,3084,12,Network-based discovery of tumor-checkpoint inverter drugs targeting pancreatic ductal adenocarcinoma cell states and macrophage reprogramming,Novel Therapeutics and Drug Targets 2,4/20/2026 2:00:00 PM,"Herbert Irving Comprehensive Cancer Ctr., New York, NY | Chan Zuckerberg Biohub, New York, NY | Cellanome, Foster City, CA",Cellanome,Cellanome,https://www.abstractsonline.com/pp8/#!/21436/presentation/5686
Apr 20,2:00 PM,Afternoon,52,6,1857,3299,6,Autocrine lymphotoxin signalling promotes ovarian tumor growth through CD74,RTK-ERBB-PI3K and New Targets in Therapeutic Resistance,4/20/2026 2:00:00 PM,"Department of Obstetrics and Gynaecology, The Chinese University of Hong Kong, Hong Kong, Hong Kong | School of Medicine, Keele University, Keele, United Kingdom",nCounter,nCounter,https://www.abstractsonline.com/pp8/#!/21436/presentation/1857
